5	3200
n008322	54	98
n008322	85	98
n008322	17	78
n008322	2	14
n008322	16	35
n008322	40	62
n008110	99	48
n008110	44	57
n008110	22	89
n008110	56	100
n008110	68	65
n008110	99	42
n008110	72	41
n008110	47	31
n008110	10	57
n008110	40	35
n008913	100	27
n008913	70	18
n008913	6	9
n008913	60	11
n008913	98	53
n008913	65	33
n008913	43	81
n008913	14	55
n008913	45	58
n008913	18	12
n008779	48	95
n008779	10	2
n008779	18	79
n008779	100	72
n008779	86	40
n008779	56	97
n008779	98	94
n008779	96	1
n008779	61	31
n008779	76	57
n006425	15	13
n006425	44	33
n006425	72	97
n006425	28	20
n006425	98	59
n006425	22	46
n006425	12	55
n006425	65	49
n006425	73	98
n006425	34	55
n005896	5	48
n005896	46	40
n005896	99	7
n005896	39	5
n005896	74	50
n005896	80	92
n005896	71	55
n005896	45	63
n005896	11	34
n005896	23	94
n003534	82	70
n003534	8	11
n003534	78	68
n003534	39	44
n003534	59	39
n003534	96	84
n003534	9	63
n003534	71	7
n003534	16	35
n003534	82	16
n001435	55	37
n001435	1	96
n001435	55	42
n001435	57	63
n001435	19	16
n001435	83	4
n001435	15	87
n001435	73	86
n001435	20	6
n001435	66	74
n006280	45	27
n006280	76	19
n006280	81	30
n006280	38	37
n006280	21	26
n006280	38	43
n006280	59	32
n006280	31	66
n006280	31	37
n006280	58	31
n006887	96	65
n006887	82	96
n006887	96	71
n006887	74	72
n006887	82	17
n006887	62	79
n006887	77	17
n006887	67	64
n006887	70	5
n006887	29	73
n003166	28	35
n003166	74	96
n003166	94	13
n003166	65	6
n003166	82	59
n003166	51	20
n003166	37	33
n003166	33	78
n003166	20	18
n003166	57	61
n003354	91	16
n003354	98	54
n003354	57	81
n003354	89	22
n003354	58	57
n003354	61	99
n003354	70	83
n003354	95	44
n003354	63	78
n003354	67	87
n002616	57	67
n002616	21	35
n002616	91	72
n002616	84	84
n002616	22	25
n002616	60	99
n002616	15	90
n002616	37	85
n002616	33	6
n002616	42	81
n003996	25	36
n003996	51	21
n003996	37	44
n003996	49	75
n003996	99	8
n003996	91	22
n003996	28	3
n003996	40	96
n003996	45	44
n003996	67	33
n005434	50	54
n005434	4	69
n005434	63	84
n005434	34	21
n005434	67	12
n005434	78	39
n005434	79	8
n005434	5	50
n005434	36	1
n005434	46	49
n004546	16	55
n004546	34	6
n004546	55	95
n004546	32	32
n004546	58	74
n004546	70	58
n004546	24	77
n004546	44	62
n004546	15	62
n004546	21	18
n008985	1	56
n008985	34	80
n008985	93	40
n008985	60	1
n008985	3	14
n008985	65	25
n008985	62	99
n008985	28	3
n008985	49	46
n008985	19	77
n006216	40	33
n006216	3	65
n006216	65	94
n006216	45	1
n006216	22	80
n006216	11	90
n006216	1	87
n006216	76	92
n006216	19	80
n006216	40	77
n002470	89	87
n002470	35	68
n002470	44	58
n002470	17	53
n002470	6	49
n002470	72	19
n002470	88	45
n002470	64	32
n002470	3	30
n002470	70	11
n003752	19	36
n003752	13	71
n003752	79	77
n003752	56	12
n003752	92	35
n003752	31	33
n003752	71	71
n003752	27	74
n003752	83	20
n003752	61	65
n004577	24	53
n004577	14	99
n004577	17	26
n004577	56	60
n004577	43	45
n004577	78	36
n004577	90	92
n004577	37	36
n004577	45	96
n004577	81	32
n009065	79	23
n009065	38	24
n009065	60	84
n009065	76	32
n009065	88	4
n009065	70	82
n009065	47	48
n009065	58	40
n009065	83	100
n009065	48	25
n008143	77	73
n008143	28	14
n008143	17	61
n008143	74	43
n008143	90	94
n008143	85	94
n008143	24	74
n008143	33	24
n008143	57	48
n008143	56	80
n007937	59	100
n007937	50	1
n007937	57	61
n007937	44	90
n007937	48	15
n007937	53	19
n007937	31	68
n007937	74	92
n007937	91	60
n007937	38	4
n008712	50	41
n008712	69	93
n008712	47	97
n008712	46	36
n008712	54	41
n008712	82	58
n008712	13	82
n008712	43	89
n008712	41	93
n008712	28	17
n002826	14	31
n002826	91	58
n002826	67	1
n002826	36	38
n002826	37	66
n002826	58	90
n002826	41	72
n002826	89	60
n002826	8	13
n002826	22	98
n003558	24	87
n003558	39	74
n003558	62	11
n003558	87	35
n003558	94	92
n003558	41	19
n003558	11	86
n003558	77	68
n003558	54	15
n003558	65	93
n008660	59	21
n008660	85	32
n008660	96	80
n008660	4	15
n008660	47	54
n008660	20	98
n008660	22	79
n008660	37	23
n008660	48	14
n008660	8	45
n008452	3	78
n008452	58	82
n008452	60	81
n008452	5	51
n008452	50	25
n008452	60	96
n008452	83	6
n008452	43	66
n008452	37	16
n008452	86	40
n001183	90	53
n001183	84	30
n001183	41	2
n001183	41	53
n001183	99	3
n001183	75	86
n001183	9	87
n001183	41	82
n001183	86	63
n001183	17	55
n002159	50	74
n002159	77	17
n002159	22	97
n002159	63	24
n002159	42	44
n002159	30	92
n002159	36	81
n002159	12	90
n002159	37	13
n002159	68	45
n004068	95	82
n004068	23	52
n004068	6	33
n004068	16	11
n004068	77	20
n004068	2	24
n004068	14	89
n004068	63	86
n004068	53	61
n004068	67	83
n002166	79	5
n002166	8	49
n002166	45	72
n002166	11	90
n002166	1	44
n002166	71	72
n002166	94	92
n002166	18	31
n002166	71	95
n002166	75	50
n005185	29	81
n005185	84	33
n005185	44	59
n005185	87	73
n005185	75	74
n005185	81	54
n005185	36	52
n005185	45	92
n005185	7	63
n005185	80	59
n000609	26	8
n000609	11	71
n000609	34	2
n000609	76	66
n000609	15	60
n000609	19	97
n000609	16	6
n000609	4	38
n000609	59	91
n000609	60	57
n001710	42	18
n001710	91	95
n001710	88	10
n001710	3	65
n001710	81	71
n001710	98	46
n001710	96	23
n001710	84	48
n001710	94	74
n001710	1	22
n009119	76	93
n009119	62	21
n009119	44	14
n009119	88	79
n009119	58	32
n009119	37	1
n009119	62	7
n009119	49	74
n009119	22	68
n009119	20	70
n001576	38	69
n001576	44	91
n001576	79	94
n001576	88	61
n001576	78	93
n001576	71	23
n001576	13	19
n001576	77	16
n001576	57	19
n001576	17	35
n007478	45	68
n007478	82	72
n007478	63	32
n007478	46	69
n007478	93	1
n007478	5	7
n007478	12	87
n007478	77	86
n007478	16	25
n007478	70	51
n007686	36	10
n007686	69	70
n007686	42	100
n007686	25	97
n007686	90	4
n007686	71	10
n007686	58	85
n007686	27	70
n007686	73	83
n007686	31	60
n001571	14	70
n001571	7	55
n001571	55	85
n001571	41	1
n001571	76	45
n001571	52	85
n001571	86	93
n001571	6	15
n001571	40	98
n001571	22	38
n004663	61	90
n004663	45	5
n004663	83	17
n004663	1	85
n004663	49	67
n004663	14	8
n004663	43	62
n004663	46	92
n004663	38	54
n004663	43	29
n002309	18	63
n002309	60	75
n002309	60	70
n002309	45	98
n002309	43	2
n002309	99	52
n002309	29	67
n002309	39	90
n002309	53	84
n002309	30	82
n002103	77	69
n002103	52	26
n002103	75	74
n002103	34	55
n002103	42	83
n002103	28	56
n002103	6	67
n002103	22	59
n002103	33	37
n002103	60	98
n005326	21	76
n005326	69	9
n005326	51	31
n005326	22	97
n005326	80	64
n005326	93	39
n005326	35	14
n005326	76	55
n005326	53	85
n005326	90	66
n005974	71	58
n005974	25	54
n005974	45	44
n005974	75	14
n005974	32	67
n005974	69	33
n005974	76	86
n005974	5	35
n005974	56	67
n005974	58	38
n007875	13	100
n007875	47	51
n007875	51	71
n007875	11	39
n007875	35	18
n007875	22	62
n007875	94	40
n007875	72	75
n007875	27	10
n007875	68	10
n004638	53	74
n004638	46	62
n004638	26	87
n004638	91	99
n004638	3	20
n004638	86	68
n004638	17	62
n004638	68	81
n004638	30	32
n004638	40	43
n005513	89	92
n005513	52	68
n005513	28	55
n005513	62	13
n005513	17	55
n005513	93	20
n005513	93	32
n005513	60	17
n005513	81	14
n005513	9	65
n009118	93	22
n009118	86	61
n009118	13	60
n009118	90	77
n009118	56	11
n009118	22	31
n009118	94	33
n009118	16	69
n009118	44	15
n009118	70	7
n008805	100	25
n008805	40	32
n008805	87	86
n008805	33	71
n008805	34	20
n008805	9	27
n008805	59	100
n008805	73	28
n008805	96	43
n008805	23	28
n009116	83	3
n009116	60	14
n009116	26	46
n009116	69	62
n009116	23	70
n009116	41	13
n009116	95	11
n009116	24	100
n009116	28	47
n009116	25	89
n008454	29	58
n008454	27	15
n008454	63	79
n008454	44	15
n008454	38	36
n008454	32	6
n008454	53	82
n008454	19	31
n008454	54	45
n008454	63	72
n006353	44	84
n006353	25	53
n006353	76	77
n006353	41	76
n006353	50	99
n006353	12	24
n006353	94	75
n006353	15	71
n006353	13	76
n006353	21	55
n009129	100	11
n009129	20	80
n009129	28	23
n009129	22	4
n009129	93	27
n009129	66	66
n009129	72	71
n009129	57	82
n009129	53	44
n009129	48	73
n006159	4	5
n006159	13	14
n006159	50	75
n006159	6	71
n006159	71	61
n006159	21	31
n006159	33	1
n006159	21	30
n006159	58	65
n006159	73	32
n000433	6	20
n000433	75	9
n000433	85	21
n000433	31	57
n000433	8	54
n000433	62	93
n000433	86	100
n000433	16	73
n000433	14	77
n000433	66	65
n004631	91	67
n004631	86	76
n004631	88	89
n004631	4	32
n004631	64	78
n004631	43	80
n004631	88	73
n004631	42	68
n004631	66	41
n004631	55	37
n004468	68	96
n004468	81	39
n004468	63	19
n004468	77	9
n004468	53	69
n004468	82	65
n004468	50	11
n004468	49	45
n004468	60	31
n004468	31	83
n000838	14	31
n000838	86	10
n000838	81	43
n000838	91	77
n000838	69	81
n000838	47	95
n000838	4	36
n000838	74	80
n000838	61	13
n000838	25	63
n009142	79	15
n009142	15	76
n009142	23	91
n009142	11	28
n009142	3	63
n009142	43	33
n009142	9	99
n009142	26	12
n009142	82	10
n009142	71	33
n005911	14	83
n005911	11	73
n005911	29	13
n005911	92	32
n005911	13	5
n005911	54	91
n005911	55	38
n005911	2	42
n005911	100	85
n005911	67	45
n007810	17	86
n007810	59	84
n007810	7	48
n007810	45	85
n007810	90	84
n007810	85	7
n007810	35	52
n007810	96	63
n007810	95	29
n007810	92	41
n005772	48	8
n005772	20	34
n005772	67	82
n005772	84	55
n005772	40	42
n005772	42	19
n005772	43	36
n005772	69	85
n005772	64	36
n005772	48	42
n001577	34	46
n001577	8	10
n001577	83	71
n001577	18	23
n001577	81	81
n001577	93	67
n001577	41	48
n001577	32	48
n001577	46	55
n001577	96	86
n006336	42	60
n006336	74	90
n006336	33	43
n006336	52	83
n006336	60	34
n006336	4	78
n006336	83	47
n006336	68	17
n006336	9	65
n006336	81	69
n006309	63	5
n006309	33	64
n006309	80	57
n006309	25	53
n006309	76	37
n006309	100	3
n006309	10	73
n006309	38	35
n006309	24	40
n006309	85	95
n000028	74	89
n000028	23	32
n000028	97	34
n000028	79	39
n000028	68	14
n000028	84	19
n000028	48	99
n000028	49	10
n000028	31	39
n000028	43	10
n004685	52	81
n004685	48	70
n004685	79	87
n004685	30	16
n004685	20	15
n004685	6	55
n004685	49	46
n004685	90	18
n004685	76	25
n004685	58	63
n003666	48	72
n003666	59	48
n003666	71	79
n003666	58	28
n003666	21	9
n003666	97	36
n003666	47	30
n003666	41	53
n003666	63	62
n003666	2	5
n006770	9	25
n006770	32	12
n006770	20	96
n006770	30	2
n006770	44	53
n006770	45	45
n006770	39	46
n006770	47	48
n006770	3	26
n006770	92	96
n002912	10	91
n002912	11	40
n002912	7	83
n002912	81	67
n002912	12	2
n002912	24	40
n002912	69	88
n002912	87	51
n002912	100	51
n002912	11	59
n007497	54	31
n007497	85	18
n007497	55	27
n007497	35	21
n007497	85	79
n007497	10	35
n007497	98	1
n007497	75	6
n007497	50	23
n007497	85	74
n001304	72	36
n001304	91	89
n001304	21	89
n001304	50	100
n001304	62	67
n001304	12	100
n001304	5	51
n001304	52	21
n001304	60	18
n001304	84	1
n000010	41	34
n000010	19	81
n000010	66	13
n000010	39	3
n000010	47	61
n000010	81	50
n000010	73	52
n000010	40	61
n000010	75	13
n000010	83	71
n006128	91	41
n006128	76	37
n006128	20	53
n006128	72	18
n006128	91	33
n006128	67	14
n006128	63	6
n006128	55	33
n006128	33	31
n006128	79	83
n006587	54	68
n006587	12	84
n006587	95	29
n006587	20	63
n006587	63	44
n006587	52	6
n006587	27	67
n006587	36	21
n006587	50	7
n006587	60	32
n004486	43	25
n004486	18	85
n004486	95	60
n004486	62	8
n004486	88	93
n004486	70	91
n004486	19	17
n004486	90	47
n004486	16	52
n004486	94	91
n005108	98	81
n005108	57	52
n005108	75	14
n005108	66	51
n005108	73	5
n005108	13	10
n005108	25	2
n005108	90	9
n005108	63	15
n005108	46	34
n008273	6	26
n008273	55	51
n008273	32	80
n008273	96	44
n008273	72	16
n008273	80	40
n008273	20	50
n008273	5	72
n008273	90	88
n008273	23	4
n001597	77	75
n001597	46	86
n001597	96	82
n001597	40	49
n001597	23	67
n001597	30	25
n001597	49	20
n001597	26	71
n001597	41	14
n001597	88	42
n008816	29	4
n008816	81	87
n008816	76	15
n008816	84	67
n008816	20	19
n008816	63	95
n008816	15	73
n008816	58	98
n008816	19	98
n008816	55	26
n007406	52	69
n007406	4	6
n007406	83	14
n007406	31	23
n007406	42	57
n007406	41	49
n007406	40	90
n007406	81	57
n007406	53	64
n007406	80	1
n003436	64	91
n003436	83	28
n003436	16	61
n003436	17	57
n003436	57	15
n003436	13	21
n003436	1	32
n003436	15	68
n003436	51	31
n003436	61	100
n007096	26	92
n007096	3	16
n007096	88	60
n007096	4	72
n007096	75	1
n007096	81	19
n007096	49	47
n007096	78	62
n007096	87	33
n007096	6	70
n000882	68	42
n000882	79	62
n000882	25	86
n000882	85	28
n000882	5	25
n000882	95	45
n000882	54	9
n000882	51	16
n000882	9	76
n000882	66	11
n001366	14	5
n001366	97	18
n001366	75	78
n001366	12	39
n001366	55	48
n001366	89	84
n001366	18	41
n001366	64	81
n001366	52	19
n001366	69	97
n006723	53	1
n006723	41	30
n006723	58	10
n006723	30	12
n006723	79	83
n006723	58	37
n006723	96	36
n006723	57	34
n006723	53	92
n006723	59	95
n003635	37	64
n003635	89	72
n003635	43	78
n003635	10	78
n003635	1	21
n003635	37	84
n003635	84	33
n003635	15	12
n003635	9	67
n003635	50	66
n005704	35	40
n005704	70	44
n005704	83	32
n005704	27	15
n005704	53	78
n005704	16	5
n005704	20	52
n005704	57	70
n005704	84	8
n005704	82	3
n000878	6	40
n000878	2	43
n000878	100	35
n000878	76	71
n000878	84	98
n000878	12	35
n000878	60	54
n000878	27	36
n000878	55	7
n000878	18	58
n008686	96	8
n008686	46	25
n008686	70	27
n008686	31	90
n008686	33	63
n008686	28	93
n008686	14	100
n008686	29	73
n008686	61	93
n008686	3	28
n000840	5	93
n000840	17	87
n000840	30	14
n000840	85	72
n000840	9	94
n000840	88	91
n000840	82	38
n000840	55	89
n000840	42	71
n000840	85	94
n007498	4	81
n007498	31	79
n007498	44	6
n007498	59	40
n007498	13	43
n007498	82	68
n007498	16	3
n007498	60	68
n007498	84	54
n007498	64	1
n004474	14	60
n004474	41	94
n004474	22	22
n004474	22	34
n004474	36	39
n004474	31	48
n004474	25	18
n004474	43	49
n004474	58	11
n004474	30	10
n006581	67	75
n006581	89	51
n006581	53	9
n006581	99	72
n006581	72	87
n006581	70	43
n006581	71	11
n006581	59	29
n006581	62	26
n006581	61	22
n001596	74	46
n001596	25	95
n001596	93	78
n001596	30	2
n001596	77	1
n001596	88	40
n001596	21	25
n001596	27	92
n001596	12	15
n001596	45	60
n003464	27	73
n003464	56	25
n003464	35	85
n003464	94	72
n003464	61	1
n003464	51	11
n003464	38	41
n003464	62	17
n003464	29	70
n003464	13	62
n005793	16	41
n005793	33	88
n005793	39	87
n005793	47	21
n005793	36	14
n005793	48	13
n005793	80	71
n005793	49	42
n005793	24	71
n005793	20	81
n001565	39	94
n001565	4	70
n001565	55	73
n001565	43	11
n001565	73	91
n001565	66	3
n001565	88	65
n001565	48	3
n001565	41	4
n001565	50	82
n008618	56	81
n008618	49	1
n008618	78	25
n008618	73	88
n008618	33	51
n008618	98	91
n008618	86	27
n008618	32	70
n008618	94	38
n008618	62	8
n002580	50	54
n002580	6	24
n002580	1	81
n002580	92	9
n002580	44	31
n002580	1	69
n002580	4	73
n002580	22	83
n002580	17	2
n002580	29	58
n007802	15	68
n007802	29	90
n007802	32	40
n007802	79	73
n007802	28	21
n007802	17	43
n007802	70	26
n007802	26	65
n007802	74	97
n007802	28	97
n005756	79	29
n005756	33	21
n005756	60	36
n005756	20	63
n005756	23	33
n005756	36	48
n005756	62	4
n005756	55	2
n005756	71	68
n005756	91	88
n007055	42	22
n007055	40	38
n007055	88	12
n007055	64	27
n007055	27	62
n007055	23	32
n007055	42	73
n007055	86	36
n007055	40	2
n007055	6	62
n008022	61	99
n008022	94	84
n008022	40	18
n008022	73	94
n008022	60	24
n008022	82	58
n008022	93	61
n008022	29	59
n008022	68	35
n008022	62	68
n008446	35	100
n008446	20	77
n008446	68	52
n008446	39	21
n008446	9	98
n008446	57	82
n008446	21	30
n008446	65	31
n008446	67	13
n008446	30	73
n007097	12	47
n007097	72	22
n007097	82	27
n007097	63	60
n007097	66	8
n007097	20	61
n007097	21	45
n007097	53	68
n007097	40	23
n007097	48	29
n000410	95	20
n000410	91	9
n000410	66	72
n000410	77	89
n000410	23	45
n000410	23	94
n000410	58	8
n000410	40	62
n000410	68	75
n000410	3	74
n007912	49	18
n007912	93	98
n007912	44	97
n007912	75	7
n007912	12	86
n007912	11	75
n007912	47	79
n007912	58	99
n007912	44	75
n007912	31	66
n008730	54	6
n008730	15	60
n008730	63	91
n008730	79	9
n008730	78	70
n008730	98	45
n008730	55	9
n008730	44	10
n008730	96	9
n008730	43	47
n009040	7	49
n009040	10	29
n009040	83	16
n009040	16	37
n009040	85	44
n009040	65	56
n009040	87	7
n009040	2	93
n009040	9	10
n009040	32	30
n008737	36	58
n008737	61	76
n008737	96	85
n008737	84	98
n008737	76	9
n008737	36	38
n008737	72	65
n008737	5	34
n008737	57	15
n008737	20	33
n004767	32	4
n004767	55	81
n004767	55	6
n004767	24	9
n004767	15	45
n004767	90	83
n004767	12	12
n004767	96	85
n004767	88	7
n004767	82	70
n009085	61	33
n009085	14	90
n009085	98	28
n009085	39	45
n009085	20	20
n009085	83	54
n009085	68	8
n009085	56	54
n009085	19	73
n009085	19	25
n006462	35	22
n006462	74	84
n006462	12	86
n006462	74	1
n006462	85	11
n006462	82	8
n006462	1	85
n006462	22	98
n006462	70	82
n006462	89	49
n007782	49	92
n007782	10	80
n007782	59	40
n007782	85	26
n007782	51	97
n007782	32	36
n007782	82	90
n007782	56	39
n007782	23	63
n007782	33	40
n000137	5	48
n000137	83	40
n000137	53	32
n000137	81	50
n000137	77	26
n000137	11	64
n000137	30	30
n000137	36	74
n000137	84	45
n000137	17	98
n009076	21	76
n009076	29	58
n009076	79	10
n009076	53	40
n009076	30	55
n009076	64	75
n009076	29	50
n009076	29	59
n009076	68	94
n009076	66	68
n003573	48	75
n003573	35	13
n003573	29	83
n003573	96	85
n003573	18	75
n003573	11	10
n003573	6	78
n003573	76	49
n003573	4	17
n003573	58	26
n002859	74	5
n002859	75	19
n002859	74	73
n002859	53	31
n002859	85	13
n002859	95	71
n002859	6	98
n002859	64	1
n002859	74	35
n002859	59	56
n001426	69	33
n001426	39	95
n001426	25	45
n001426	87	76
n001426	6	4
n001426	87	91
n001426	42	37
n001426	2	60
n001426	75	24
n001426	86	94
n005429	86	16
n005429	74	13
n005429	18	3
n005429	23	89
n005429	76	12
n005429	33	25
n005429	90	75
n005429	99	39
n005429	56	26
n005429	21	51
n006604	23	10
n006604	85	73
n006604	89	22
n006604	52	29
n006604	70	13
n006604	94	40
n006604	19	4
n006604	19	94
n006604	51	50
n006604	90	46
n001283	8	93
n001283	38	28
n001283	25	3
n001283	47	71
n001283	36	40
n001283	8	20
n001283	56	90
n001283	82	72
n001283	26	26
n001283	77	14
n006064	86	93
n006064	23	27
n006064	78	23
n006064	85	4
n006064	2	21
n006064	24	85
n006064	84	29
n006064	80	10
n006064	53	70
n006064	17	7
n008763	47	100
n008763	64	80
n008763	22	78
n008763	59	28
n008763	91	42
n008763	4	57
n008763	77	7
n008763	85	77
n008763	27	8
n008763	75	79
n008764	31	20
n008764	94	29
n008764	75	42
n008764	21	86
n008764	14	100
n008764	20	97
n008764	19	68
n008764	49	78
n008764	1	28
n008764	93	34
n004539	18	94
n004539	67	38
n004539	64	82
n004539	52	31
n004539	76	46
n004539	89	78
n004539	37	58
n004539	91	74
n004539	50	3
n004539	92	57
n004768	18	52
n004768	61	67
n004768	83	43
n004768	4	35
n004768	55	18
n004768	90	86
n004768	88	70
n004768	48	63
n004768	29	61
n004768	49	27
n009083	69	33
n009083	27	1
n009083	91	94
n009083	22	67
n009083	50	55
n009083	69	1
n009083	82	42
n009083	18	62
n009083	25	47
n009083	11	63
n000136	70	71
n000136	74	17
n000136	97	16
n000136	99	73
n000136	15	58
n000136	44	42
n000136	71	94
n000136	93	35
n000136	39	80
n000136	76	35
n005472	77	49
n005472	44	92
n005472	51	91
n005472	72	63
n005472	50	22
n005472	18	28
n005472	99	31
n005472	23	79
n005472	70	9
n005472	18	80
n008709	45	97
n008709	61	10
n008709	48	14
n008709	42	76
n008709	58	48
n008709	11	7
n008709	17	63
n008709	94	44
n008709	93	53
n008709	94	53
n009041	18	55
n009041	56	6
n009041	99	24
n009041	47	44
n009041	16	59
n009041	78	71
n009041	66	88
n009041	1	58
n009041	10	81
n009041	96	19
n007580	84	95
n007580	93	95
n007580	17	96
n007580	22	59
n007580	92	94
n007580	9	9
n007580	79	15
n007580	49	87
n007580	4	78
n007580	88	45
n000107	37	24
n000107	58	35
n000107	68	48
n000107	8	46
n000107	26	66
n000107	81	69
n000107	55	27
n000107	35	69
n000107	25	54
n000107	49	4
n001081	94	87
n001081	2	82
n001081	18	61
n001081	38	77
n001081	17	100
n001081	69	24
n001081	32	93
n001081	95	77
n001081	56	34
n001081	86	47
n002604	86	24
n002604	39	67
n002604	41	87
n002604	7	76
n002604	22	10
n002604	99	33
n002604	81	84
n002604	95	55
n002604	52	52
n002604	83	29
n009015	33	41
n009015	28	35
n009015	70	41
n009015	59	15
n009015	82	49
n009015	58	83
n009015	72	15
n009015	66	14
n009015	12	56
n009015	66	38
n004958	19	15
n004958	5	91
n004958	40	63
n004958	54	63
n004958	14	74
n004958	33	35
n004958	85	7
n004958	96	82
n004958	87	29
n004958	31	56
n006633	31	80
n006633	71	67
n006633	49	95
n006633	68	18
n006633	56	72
n006633	39	91
n006633	83	79
n006633	3	91
n006633	4	78
n006633	57	4
n003725	99	90
n003725	27	81
n003725	60	57
n003725	96	2
n003725	55	94
n003725	44	24
